x,y,z,prime,pcolor
093,14,2.63333333333333, ,gray91
093,15,2.6, ,gray91
093,16,2.56666666666667, ,gray91
093,17,2.53333333333333, ,gray91
093,18,2.5, ,gray91
093,19,2.46666666666667, ,gray91
093,20,2.43333333333333, ,gray91
093,21,2.4, ,gray91
093,22,2.36666666666667, ,gray91
093,23,2.33333333333333, ,gray91
093,24,2.3, ,gray91
093,25,2.26666666666667, ,gray91
093,26,2.23333333333333, ,gray91
093,27,2.2, ,gray91
093,28,2.16666666666667, ,gray91
093,29,2.13333333333333, ,gray91
094,00,3.13333333333333, ,gray91
094,01,3.1, ,gray91
094,02,3.06666666666667, ,gray91
094,03,3.03333333333333, ,gray91
094,04,3, ,gray91
