#x,y,z,prime,color
x,y,z,prime,pcolor

NUMBER  PFLAG   x,y,z,prime,pcolor
398117  P       17,17,13270,398117,GOLD
398119  P       19,19,13270,398119,RED
398129  P       29,29,13270,398129,BLUE
398143  P       13,13,13271,398143,GOLD
398149  P       19,19,13271,398149,RED
398171  P       11,11,13272,398171,RED
398207  P       17,17,13273,398207,GOLD
398213  P       23,23,13273,398213,GREEN
398219  P       29,29,13273,398219,BLUE
398227  P       07,07,13274,398227,GREEN
398249  P       29,29,13274,398249,BLUE
398261  P       11,11,13275,398261,RED
398267  P       17,17,13275,398267,GOLD
398273  P       23,23,13275,398273,GREEN
398287  P       07,07,13276,398287,GREEN
398303  P       23,23,13276,398303,GREEN
398311  P       01,01,13277,398311,BLUE
398323  P       13,13,13277,398323,GOLD
398339  P       29,29,13277,398339,BLUE
398341  P       01,01,13278,398341,BLUE
398347  P       07,07,13278,398347,GREEN
398353  P       13,13,13278,398353,GOLD
398357  P       17,17,13278,398357,GOLD
398369  P       29,29,13278,398369,BLUE
398393  P       23,23,13279,398393,GREEN
398407  P       07,07,13280,398407,GREEN
398417  P       17,17,13280,398417,GOLD
398423  P       23,23,13280,398423,GREEN
398441  P       11,11,13281,398441,RED
398459  P       29,29,13281,398459,BLUE
398467  P       07,07,13282,398467,GREEN
398471  P       11,11,13282,398471,RED
398473  P       13,13,13282,398473,GOLD
398477  P       17,17,13282,398477,GOLD
398491  P       01,01,13283,398491,BLUE
398509  P       19,19,13283,398509,RED
398539  P       19,19,13284,398539,RED
398543  P       23,23,13284,398543,GREEN
398549  P       29,29,13284,398549,BLUE
398557  P       07,07,13285,398557,GREEN
398569  P       19,19,13285,398569,RED
398581  P       01,01,13286,398581,BLUE
398591  P       11,11,13286,398591,RED
398609  P       29,29,13286,398609,BLUE
398611  P       01,01,13287,398611,BLUE
398621  P       11,11,13287,398621,RED
398627  P       17,17,13287,398627,GOLD
398669  P       29,29,13288,398669,BLUE
398681  P       11,11,13289,398681,RED
398683  P       13,13,13289,398683,GOLD
398693  P       23,23,13289,398693,GREEN
398711  P       11,11,13290,398711,RED
398729  P       29,29,13290,398729,BLUE
398731  P       01,01,13291,398731,BLUE
398759  P       29,29,13291,398759,BLUE
398771  P       11,11,13292,398771,RED
398813  P       23,23,13293,398813,GREEN
398819  P       29,29,13293,398819,BLUE
398821  P       01,01,13294,398821,BLUE
398833  P       13,13,13294,398833,GOLD
398857  P       07,07,13295,398857,GREEN
398863  P       13,13,13295,398863,GOLD
398887  P       07,07,13296,398887,GREEN
398903  P       23,23,13296,398903,GREEN
398917  P       07,07,13297,398917,GREEN
398921  P       11,11,13297,398921,RED
398933  P       23,23,13297,398933,GREEN
398941  P       01,01,13298,398941,BLUE
398969  P       29,29,13298,398969,BLUE
398977  P       07,07,13299,398977,GREEN
398989  P       19,19,13299,398989,RED
399023  P       23,23,13300,399023,GREEN
399031  P       01,01,13301,399031,BLUE
399043  P       13,13,13301,399043,GOLD
399059  P       29,29,13301,399059,BLUE
399067  P       07,07,13302,399067,GREEN
399071  P       11,11,13302,399071,RED
399079  P       19,19,13302,399079,RED
399097  P       07,07,13303,399097,GREEN
399101  P       11,11,13303,399101,RED
399107  P       17,17,13303,399107,GOLD
399131  P       11,11,13304,399131,RED
399137  P       17,17,13304,399137,GOLD
399149  P       29,29,13304,399149,BLUE
399151  P       01,01,13305,399151,BLUE
399163  P       13,13,13305,399163,GOLD
399173  P       23,23,13305,399173,GREEN
399181  P       01,01,13306,399181,BLUE
399197  P       17,17,13306,399197,GOLD
399221  P       11,11,13307,399221,RED
399227  P       17,17,13307,399227,GOLD
399239  P       29,29,13307,399239,BLUE
399241  P       01,01,13308,399241,BLUE
399263  P       23,23,13308,399263,GREEN
399271  P       01,01,13309,399271,BLUE
399277  P       07,07,13309,399277,GREEN
399281  P       11,11,13309,399281,RED
399283  P       13,13,13309,399283,GOLD
399353  P       23,23,13311,399353,GREEN
399379  P       19,19,13312,399379,RED
399389  P       29,29,13312,399389,BLUE
399391  P       01,01,13313,399391,BLUE
399401  P       11,11,13313,399401,RED
399403  P       13,13,13313,399403,GOLD
399409  P       19,19,13313,399409,RED
399433  P       13,13,13314,399433,GOLD
399439  P       19,19,13314,399439,RED
399473  P       23,23,13315,399473,GREEN
399481  P       01,01,13316,399481,BLUE
399491  P       11,11,13316,399491,RED
399493  P       13,13,13316,399493,GOLD
399499  P       19,19,13316,399499,RED
399523  P       13,13,13317,399523,GOLD
399527  P       17,17,13317,399527,GOLD
399541  P       01,01,13318,399541,BLUE
399557  P       17,17,13318,399557,GOLD
399571  P       01,01,13319,399571,BLUE
399577  P       07,07,13319,399577,GREEN
399583  P       13,13,13319,399583,GOLD
399587  P       17,17,13319,399587,GOLD
399601  P       01,01,13320,399601,BLUE
399613  P       13,13,13320,399613,GOLD
399617  P       17,17,13320,399617,GOLD
399643  P       13,13,13321,399643,GOLD
399647  P       17,17,13321,399647,GOLD
399667  P       07,07,13322,399667,GREEN
399677  P       17,17,13322,399677,GOLD
399689  P       29,29,13322,399689,BLUE
399691  P       01,01,13323,399691,BLUE
399719  P       29,29,13323,399719,BLUE
399727  P       07,07,13324,399727,GREEN
399731  P       11,11,13324,399731,RED
399739  P       19,19,13324,399739,RED
399757  P       07,07,13325,399757,GREEN
399761  P       11,11,13325,399761,RED
399769  P       19,19,13325,399769,RED
399781  P       01,01,13326,399781,BLUE
399787  P       07,07,13326,399787,GREEN
399793  P       13,13,13326,399793,GOLD
399851  P       11,11,13328,399851,RED
399853  P       13,13,13328,399853,GOLD
399871  P       01,01,13329,399871,BLUE
399887  P       17,17,13329,399887,GOLD
399899  P       29,29,13329,399899,BLUE
399911  P       11,11,13330,399911,RED
399913  P       13,13,13330,399913,GOLD
399937  P       07,07,13331,399937,GREEN
399941  P       11,11,13331,399941,RED
399953  P       23,23,13331,399953,GREEN
399979  P       19,19,13332,399979,RED
399983  P       23,23,13332,399983,GREEN
399989  P       29,29,13332,399989,BLUE
400009  P       19,19,13333,400009,RED
400031  P       11,11,13334,400031,RED
400033  P       13,13,13334,400033,GOLD
400051  P       01,01,13335,400051,BLUE
400067  P       17,17,13335,400067,GOLD
400069  P       19,19,13335,400069,RED
400087  P       07,07,13336,400087,GREEN
400093  P       13,13,13336,400093,GOLD
400109  P       29,29,13336,400109,BLUE
400123  P       13,13,13337,400123,GOLD
400151  P       11,11,13338,400151,RED
400157  P       17,17,13338,400157,GOLD
400187  P       17,17,13339,400187,GOLD
400199  P       29,29,13339,400199,BLUE
400207  P       07,07,13340,400207,GREEN
400217  P       17,17,13340,400217,GOLD
400237  P       07,07,13341,400237,GREEN
400243  P       13,13,13341,400243,GOLD
400247  P       17,17,13341,400247,GOLD
400249  P       19,19,13341,400249,RED
400261  P       01,01,13342,400261,BLUE
400277  P       17,17,13342,400277,GOLD
400291  P       01,01,13343,400291,BLUE
400297  P       07,07,13343,400297,GREEN
400307  P       17,17,13343,400307,GOLD
400313  P       23,23,13343,400313,GREEN
400321  P       01,01,13344,400321,BLUE
400331  P       11,11,13344,400331,RED
400339  P       19,19,13344,400339,RED
400381  P       01,01,13346,400381,BLUE
400391  P       11,11,13346,400391,RED
400409  P       29,29,13346,400409,BLUE
400417  P       07,07,13347,400417,GREEN
400429  P       19,19,13347,400429,RED
400441  P       01,01,13348,400441,BLUE
400457  P       17,17,13348,400457,GOLD
400471  P       01,01,13349,400471,BLUE
400481  P       11,11,13349,400481,RED
400523  P       23,23,13350,400523,GREEN
400559  P       29,29,13351,400559,BLUE
400579  P       19,19,13352,400579,RED
400597  P       07,07,13353,400597,GREEN
400601  P       11,11,13353,400601,RED
400607  P       17,17,13353,400607,GOLD
400619  P       29,29,13353,400619,BLUE
400643  P       23,23,13354,400643,GREEN
400651  P       01,01,13355,400651,BLUE
400657  P       07,07,13355,400657,GREEN
400679  P       29,29,13355,400679,BLUE
400681  P       01,01,13356,400681,BLUE
400703  P       23,23,13356,400703,GREEN
400711  P       01,01,13357,400711,BLUE
400721  P       11,11,13357,400721,RED
400723  P       13,13,13357,400723,GOLD
400739  P       29,29,13357,400739,BLUE
400753  P       13,13,13358,400753,GOLD
400759  P       19,19,13358,400759,RED
400823  P       23,23,13360,400823,GREEN
400837  P       07,07,13361,400837,GREEN
400849  P       19,19,13361,400849,RED
400853  P       23,23,13361,400853,GREEN
400859  P       29,29,13361,400859,BLUE
400871  P       11,11,13362,400871,RED
400903  P       13,13,13363,400903,GOLD
400927  P       07,07,13364,400927,GREEN
400931  P       11,11,13364,400931,RED
400943  P       23,23,13364,400943,GREEN
400949  P       29,29,13364,400949,BLUE
400963  P       13,13,13365,400963,GOLD
400997  P       17,17,13366,400997,GOLD
401017  P       07,07,13367,401017,GREEN
401029  P       19,19,13367,401029,RED
401039  P       29,29,13367,401039,BLUE
401053  P       13,13,13368,401053,GOLD
401057  P       17,17,13368,401057,GOLD
401069  P       29,29,13368,401069,BLUE
401077  P       07,07,13369,401077,GREEN
401087  P       17,17,13369,401087,GOLD
401101  P       01,01,13370,401101,BLUE
401113  P       13,13,13370,401113,GOLD
401119  P       19,19,13370,401119,RED
401161  P       01,01,13372,401161,BLUE
401173  P       13,13,13372,401173,GOLD
401179  P       19,19,13372,401179,RED
401201  P       11,11,13373,401201,RED
401209  P       19,19,13373,401209,RED
401231  P       11,11,13374,401231,RED
401237  P       17,17,13374,401237,GOLD
401243  P       23,23,13374,401243,GREEN
401279  P       29,29,13375,401279,BLUE
401287  P       07,07,13376,401287,GREEN
401309  P       29,29,13376,401309,BLUE
401311  P       01,01,13377,401311,BLUE
401321  P       11,11,13377,401321,RED
401329  P       19,19,13377,401329,RED
401341  P       01,01,13378,401341,BLUE
401347  P       07,07,13378,401347,GREEN
401371  P       01,01,13379,401371,BLUE
401381  P       11,11,13379,401381,RED
401393  P       23,23,13379,401393,GREEN
401407  P       07,07,13380,401407,GREEN
401411  P       11,11,13380,401411,RED
401417  P       17,17,13380,401417,GOLD
401473  P       13,13,13382,401473,GOLD
401477  P       17,17,13382,401477,GOLD
401507  P       17,17,13383,401507,GOLD
401519  P       29,29,13383,401519,BLUE
401537  P       17,17,13384,401537,GOLD
401539  P       19,19,13384,401539,RED
401551  P       01,01,13385,401551,BLUE
401567  P       17,17,13385,401567,GOLD
401587  P       07,07,13386,401587,GREEN
401593  P       13,13,13386,401593,GOLD
401627  P       17,17,13387,401627,GOLD
401629  P       19,19,13387,401629,RED
401651  P       11,11,13388,401651,RED
401669  P       29,29,13388,401669,BLUE
401671  P       01,01,13389,401671,BLUE
401689  P       19,19,13389,401689,RED
401707  P       07,07,13390,401707,GREEN
401711  P       11,11,13390,401711,RED
401743  P       13,13,13391,401743,GOLD
401771  P       11,11,13392,401771,RED
401773  P       13,13,13392,401773,GOLD
401809  P       19,19,13393,401809,RED
401813  P       23,23,13393,401813,GREEN
401827  P       07,07,13394,401827,GREEN
401839  P       19,19,13394,401839,RED
401861  P       11,11,13395,401861,RED
401867  P       17,17,13395,401867,GOLD
401887  P       07,07,13396,401887,GREEN
401903  P       23,23,13396,401903,GREEN
401909  P       29,29,13396,401909,BLUE
401917  P       07,07,13397,401917,GREEN
401939  P       29,29,13397,401939,BLUE
401953  P       13,13,13398,401953,GOLD
401957  P       17,17,13398,401957,GOLD
401959  P       19,19,13398,401959,RED
401981  P       11,11,13399,401981,RED
401987  P       17,17,13399,401987,GOLD
401993  P       23,23,13399,401993,GREEN
402023  P       23,23,13400,402023,GREEN
402029  P       29,29,13400,402029,BLUE
402037  P       07,07,13401,402037,GREEN
402043  P       13,13,13401,402043,GOLD
402049  P       19,19,13401,402049,RED
402053  P       23,23,13401,402053,GREEN
402071  P       11,11,13402,402071,RED
402089  P       29,29,13402,402089,BLUE
402091  P       01,01,13403,402091,BLUE
402107  P       17,17,13403,402107,GOLD
402131  P       11,11,13404,402131,RED
402133  P       13,13,13404,402133,GOLD
402137  P       17,17,13404,402137,GOLD
402139  P       19,19,13404,402139,RED
402197  P       17,17,13406,402197,GOLD
402221  P       11,11,13407,402221,RED
402223  P       13,13,13407,402223,GOLD
402239  P       29,29,13407,402239,BLUE
402253  P       13,13,13408,402253,GOLD
402263  P       23,23,13408,402263,GREEN
402277  P       07,07,13409,402277,GREEN
402299  P       29,29,13409,402299,BLUE
402307  P       07,07,13410,402307,GREEN
402313  P       13,13,13410,402313,GOLD
402329  P       29,29,13410,402329,BLUE
402331  P       01,01,13411,402331,BLUE
402341  P       11,11,13411,402341,RED
402343  P       13,13,13411,402343,GOLD
402359  P       29,29,13411,402359,BLUE
402361  P       01,01,13412,402361,BLUE
402371  P       11,11,13412,402371,RED
402379  P       19,19,13412,402379,RED
402383  P       23,23,13412,402383,GREEN
402403  P       13,13,13413,402403,GOLD
402419  P       29,29,13413,402419,BLUE
402443  P       23,23,13414,402443,GREEN
402487  P       07,07,13416,402487,GREEN
402503  P       23,23,13416,402503,GREEN
402511  P       01,01,13417,402511,BLUE
402517  P       07,07,13417,402517,GREEN
402527  P       17,17,13417,402527,GOLD
402529  P       19,19,13417,402529,RED
402541  P       01,01,13418,402541,BLUE
402551  P       11,11,13418,402551,RED
402559  P       19,19,13418,402559,RED
402581  P       11,11,13419,402581,RED
402583  P       13,13,13419,402583,GOLD
402587  P       17,17,13419,402587,GOLD
402593  P       23,23,13419,402593,GREEN
402601  P       01,01,13420,402601,BLUE
402613  P       13,13,13420,402613,GOLD
402631  P       01,01,13421,402631,BLUE
402691  P       01,01,13423,402691,BLUE
402697  P       07,07,13423,402697,GREEN
402739  P       19,19,13424,402739,RED
402751  P       01,01,13425,402751,BLUE
402757  P       07,07,13425,402757,GREEN
402761  P       11,11,13425,402761,RED
402763  P       13,13,13425,402763,GOLD
402767  P       17,17,13425,402767,GOLD
402769  P       19,19,13425,402769,RED
402797  P       17,17,13426,402797,GOLD
402803  P       23,23,13426,402803,GREEN
402817  P       07,07,13427,402817,GREEN
402823  P       13,13,13427,402823,GOLD
402847  P       07,07,13428,402847,GREEN
402851  P       11,11,13428,402851,RED
402859  P       19,19,13428,402859,RED
402863  P       23,23,13428,402863,GREEN
402869  P       29,29,13428,402869,BLUE
402881  P       11,11,13429,402881,RED
402923  P       23,23,13430,402923,GREEN
402943  P       13,13,13431,402943,GOLD
402947  P       17,17,13431,402947,GOLD
402949  P       19,19,13431,402949,RED
402991  P       01,01,13433,402991,BLUE
403001  P       11,11,13433,403001,RED
403003  P       13,13,13433,403003,GOLD
403037  P       17,17,13434,403037,GOLD
403043  P       23,23,13434,403043,GREEN
403049  P       29,29,13434,403049,BLUE
403057  P       07,07,13435,403057,GREEN
403061  P       11,11,13435,403061,RED
403063  P       13,13,13435,403063,GOLD
403079  P       29,29,13435,403079,BLUE
403097  P       17,17,13436,403097,GOLD
403103  P       23,23,13436,403103,GREEN
403133  P       23,23,13437,403133,GREEN
403141  P       01,01,13438,403141,BLUE
403159  P       19,19,13438,403159,RED
403163  P       23,23,13438,403163,GREEN
403181  P       11,11,13439,403181,RED
403219  P       19,19,13440,403219,RED
403241  P       11,11,13441,403241,RED
403243  P       13,13,13441,403243,GOLD
403253  P       23,23,13441,403253,GREEN
403261  P       01,01,13442,403261,BLUE
403267  P       07,07,13442,403267,GREEN
403289  P       29,29,13442,403289,BLUE
403301  P       11,11,13443,403301,RED
403309  P       19,19,13443,403309,RED
403327  P       07,07,13444,403327,GREEN
403331  P       11,11,13444,403331,RED
403339  P       19,19,13444,403339,RED
403363  P       13,13,13445,403363,GOLD
403369  P       19,19,13445,403369,RED
403387  P       07,07,13446,403387,GREEN
403391  P       11,11,13446,403391,RED
403433  P       23,23,13447,403433,GREEN
403439  P       29,29,13447,403439,BLUE
403483  P       13,13,13449,403483,GOLD
403499  P       29,29,13449,403499,BLUE
403511  P       11,11,13450,403511,RED
403537  P       07,07,13451,403537,GREEN
403547  P       17,17,13451,403547,GOLD
403549  P       19,19,13451,403549,RED
403553  P       23,23,13451,403553,GREEN
403567  P       07,07,13452,403567,GREEN
403577  P       17,17,13452,403577,GOLD
